Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type
0,915,158.1262,4137.2812,3,0.014568036000000001,17.75,1,1,2,High,1
0,673,34.8216,207.7296,15,0.073524776,17.75,4,9,0,Medium,1
0,1056,100.5384,2463.46,9,0.046559447999999996,7.27,2,8,0,Small,1
0,548,33.2216,138.4864,4,0.309390255,7.67,3,0,2,,0
1,84,157.66299999999998,1095.241,8,0.039247736,20.2,2,8,0,Small,1
0,534,143.1496,2258.3936,6,0.040945898,16.0,2,8,0,Small,1
0,614,111.1228,663.1368,3,0.031331581000000004,9.5,4,9,0,Medium,1
0,272,233.8958,2103.2622,3,0.096929994,19.1,5,7,1,,1
1,1000,219.8456,4863.0032,5,0.026840766000000002,15.0,2,8,0,Small,1
0,1102,262.691,6048.793000000001,7,0.0,7.035,1,1,2,High,1
0,1184,117.2466,2239.0854,3,0.041429246,19.75,4,9,0,Medium,1
1,778,145.276,5273.1359999999995,7,0.0,,0,5,2,Medium,3
1,47,196.4794,5852.382,0,0.0,,0,5,2,Medium,3
1,849,102.5674,1629.8784,2,0.025978802000000002,11.8,5,7,1,,1
1,999,126.2704,250.3408,0,0.066006824,,0,4,0,Small,0
1,157,178.5318,180.4318,3,0.0,,0,4,0,Small,0
0,478,40.3138,527.9794,0,0.045492697,19.1,8,3,2,Medium,2
1,1037,156.7946,2840.3028,3,0.043618827,13.6,1,1,2,High,1
1,1170,99.5358,1407.5012,6,0.005963881,5.34,2,8,0,Small,1
0,1267,197.111,589.2330000000001,3,0.08982696,18.2,1,1,2,High,1
0,948,38.6506,796.9626,9,0.079431643,12.15,2,8,0,Small,1
0,941,109.8228,1657.842,9,0.017135155,14.35,7,2,1,,1
0,879,99.2016,1518.024,5,0.056005781,17.35,4,9,0,Medium,1
1,1339,156.8972,467.3916,6,0.145253944,10.695,3,0,2,,0
1,1340,62.351000000000006,885.5139999999999,5,0.03838080000000001,7.22,4,9,0,Medium,1
0,923,209.2586,3165.8790000000004,3,0.03856376,19.1,2,8,0,Small,1
1,883,124.67299999999999,1847.595,1,0.032625074,8.26,7,2,1,,1
1,832,163.2868,491.3604,1,0.069909188,,0,4,0,Small,0
1,1341,164.2526,1808.9786,7,0.037491314,14.0,1,1,2,High,1
1,1342,251.8408,4506.1344,11,0.09234651,6.615,8,3,2,Medium,2
0,121,82.9276,1705.7796,1,0.183879453,14.15,5,7,1,,1
1,1157,221.1772,3113.2808,0,0.107274301,11.8,5,7,1,,1
1,844,125.7362,3020.0688,7,0.047570401,,0,5,2,Medium,3
0,507,112.6886,1779.0176,7,0.10064058699999999,19.2,7,2,1,,1
0,1343,58.1562,1185.124,2,0.036111038,18.85,5,7,1,,1
1,1344,265.1884,6359.7216,11,0.140090284,17.0,8,3,2,Medium,2
0,1345,102.899,2167.179,3,0.031225303,12.5,7,2,1,,1
0,841,98.141,1737.7379999999998,0,0.086752988,,0,5,2,Medium,3
1,118,189.753,2846.295,11,0.040369315,8.6,8,3,2,Medium,2
0,213,192.9846,6114.7072,10,0.043777415,9.3,6,6,1,Small,1
0,1056,98.4384,1576.6144,9,0.046631835999999996,7.27,4,9,0,Medium,1
1,468,34.9558,373.5138,6,0.076839735,11.8,4,9,0,Medium,1
0,14,198.5426,1384.1982,3,0.0,16.35,2,8,0,Small,1
1,1346,156.3946,473.3838,2,0.277459381,,0,4,0,Small,0
0,808,194.4452,4697.8848,6,0.099478451,,0,5,2,Medium,3
0,1050,43.7086,892.172,5,0.034369527999999996,20.0,2,8,0,Small,1
0,500,169.37900000000002,2376.906,4,0.0,5.82,1,1,2,High,1
0,1089,208.3954,2709.1402,4,0.01035692,18.75,1,1,2,High,1
1,762,77.896,1997.4,11,0.104488444,9.5,6,6,1,Small,1
0,1064,43.5454,755.0172,3,0.028456456,,0,5,2,Medium,3
0,1347,171.6106,2566.659,4,0.027271252000000003,10.5,6,6,1,Small,1
0,972,72.9696,596.5568,7,0.036346223999999996,20.5,6,6,1,Small,1
1,160,92.5804,2297.01,13,0.06498448700000001,12.3,7,2,1,,1
1,157,180.3318,2886.9088,3,0.044372392999999996,13.1,8,3,2,Medium,2
0,1120,47.2034,340.2238,9,0.009934335,11.395,7,2,1,,1
0,4,56.4614,828.921,4,0.013253936000000001,8.93,7,2,1,,1
0,1267,195.111,3731.809,3,0.089884775,18.2,6,6,1,Small,1
0,90,55.993,905.488,3,0.053178425,19.7,1,1,2,High,1
0,469,140.0496,1411.496,11,0.08966081599999999,14.1,6,6,1,Small,1
0,548,35.4216,173.108,4,0.185889129,7.67,7,2,1,,1
1,472,78.896,399.48,11,0.0,,0,4,0,Small,0
1,974,195.111,982.055,3,0.024503972000000002,14.15,8,3,2,Medium,2
1,532,239.6222,2390.222,0,0.143990173,11.6,6,6,1,Small,1
0,900,257.633,5382.993,11,0.042891097999999996,18.85,7,2,1,,1
1,787,169.2132,2536.698,6,0.046023105,15.6,7,2,1,,1
0,878,109.0596,1941.4728,10,0.08417981199999999,6.385,8,3,2,Medium,2
1,635,97.141,1448.115,3,0.025050746000000002,16.1,8,3,2,Medium,2
0,333,178.137,1058.622,6,0.065515067,9.0,8,3,2,Medium,2
1,389,51.3008,759.012,6,0.080695806,,0,5,2,Medium,3
0,1348,174.0396,2093.2752,4,0.027222517,6.635,7,2,1,,1
0,383,199.6084,7142.7024,9,0.054366282,,0,5,2,Medium,3
0,251,151.1024,2428.8384,1,0.021232317999999997,20.75,1,1,2,High,1
1,1069,166.15,3828.35,5,0.104183308,6.63,4,9,0,Medium,1
0,1133,217.4192,431.4384,4,0.070856383,8.42,8,3,2,Medium,2
1,640,125.6388,1733.7432,2,0.061272194,5.15,4,9,0,Medium,1
1,1,48.4692,1034.6532,1,0.019107027,,0,5,2,Medium,3
0,1349,100.7042,3174.5344,7,0.0,,0,5,2,Medium,3
0,187,243.1512,4604.6728,2,0.052329172,15.1,6,6,1,Small,1
1,1350,149.7734,2820.9946,2,0.055103174000000005,15.35,6,6,1,Small,1
0,947,194.91099999999997,196.41099999999997,4,0.015397128999999999,,0,4,0,Small,0
0,258,196.5768,5715.2272,3,0.033271817999999995,12.85,4,9,0,Medium,1
0,185,141.2154,3119.9388,6,0.053971566,,0,5,2,Medium,3
0,812,156.4656,2471.4496,4,0.075713578,7.475,6,6,1,Small,1
0,1333,238.188,3835.008,9,0.01889024,8.27,8,3,2,Medium,2
1,1351,254.0382,1261.691,3,0.152364317,12.85,4,9,0,Medium,1
1,851,191.3188,2285.0256,3,0.039811272,8.365,1,1,2,High,1
0,320,101.77,798.96,3,0.183774965,8.985,5,7,1,,1
0,555,87.0514,2125.2336,4,0.041283361,19.6,6,6,1,Small,1
0,973,253.7356,508.6712,3,0.057422821,16.1,3,0,2,,0
0,1352,151.634,1990.7420000000002,4,0.011820087,20.2,2,8,0,Small,1
1,639,170.9422,3103.9596,5,0.024891881,10.3,6,6,1,Small,1
0,475,191.4504,575.2512,0,0.138171603,10.8,3,0,2,,0
1,98,40.9822,157.1288,1,0.041599644,16.75,3,0,2,,0
1,666,194.71099999999998,196.41099999999997,2,0.021812599999999998,,0,4,0,Small,0
0,341,38.419000000000004,805.618,3,0.161740582,18.2,4,9,0,Medium,1
1,1228,86.8856,2548.6824,5,0.10096683699999999,9.395,7,2,1,,1
0,388,99.7042,3868.9638,3,0.027183141,,0,5,2,Medium,3
1,1251,58.0246,2143.2102,3,0.115032648,,0,5,2,Medium,3
0,855,233.1642,697.0926,0,0.09944232900000001,,0,4,0,Small,0
1,620,185.22400000000002,2423.512,11,0.032308482,5.46,8,3,2,Medium,2
0,116,159.2578,2406.867,1,0.063246037,12.65,7,2,1,,1
1,1081,101.3332,1537.9979999999998,3,0.079713576,16.5,2,8,0,Small,1
0,911,73.6038,739.038,7,0.014679558,17.35,1,1,2,High,1
1,1353,101.399,2063.98,7,0.030247903,5.88,2,8,0,Small,1
0,1354,74.767,1454.773,11,0.030297819,12.1,7,2,1,,1
0,1061,42.7086,356.8688,9,0.07113587,7.93,2,8,0,Small,1
0,1182,196.8768,3350.3056,1,0.017322453999999998,8.43,6,6,1,Small,1
0,1355,39.548,1358.2320000000002,6,0.039451625,,0,5,2,Medium,3
0,947,197.111,3731.809,4,0.0,14.15,4,9,0,Medium,1
0,922,197.0084,3372.9428,1,0.114609875,,0,5,2,Medium,3
1,1002,257.7304,774.9912,6,0.11744283800000001,,0,4,0,Small,0
1,694,131.3942,397.4826,2,0.160852421,15.1,3,0,2,,0
0,1356,257.2672,3068.0064,0,0.03048292,17.75,4,9,0,Medium,1
0,73,171.6422,3276.4018,6,0.033314389,12.85,8,3,2,Medium,2
1,820,143.9128,143.8128,5,0.044139551,10.5,3,0,2,,0
0,789,44.1428,1362.2268,6,0.0,,0,5,2,Medium,3
1,1024,60.5536,2143.876,3,0.071106549,,0,5,2,Medium,3
0,1357,112.2518,1366.2216,3,0.099674817,12.35,1,1,2,High,1
1,395,51.335,1198.44,11,0.153806271,7.84,5,7,1,,1
1,1358,78.396,1757.7120000000002,3,0.028958563,6.76,1,1,2,High,1
0,642,236.8564,4767.128,1,0.168780385,9.895,7,2,1,,1
1,20,146.6444,870.8664,5,0.035627489,8.315,4,9,0,Medium,1
0,1359,103.699,1031.99,6,0.052657753,17.5,8,3,2,Medium,2
1,1360,223.0404,2025.3636,6,0.009754895999999999,11.6,1,1,2,High,1
0,305,173.2054,4902.9512,4,0.031151632999999998,7.285,2,8,0,Small,1
0,701,75.0696,149.1392,4,0.11882768199999999,20.6,3,0,2,,0
0,973,255.7356,2543.356,3,0.034501016,16.1,7,2,1,,1
0,652,40.948,479.376,9,0.038109194,11.0,7,2,1,,1
0,324,180.6292,3101.2964,0,0.087791917,17.7,6,6,1,Small,1
1,304,90.883,1707.777,5,0.062839798,17.35,6,6,1,Small,1
0,738,40.9822,864.2084,6,0.029595637,,0,5,2,Medium,3
0,1267,194.71099999999998,4910.275,3,0.090267996,18.2,8,3,2,Medium,2
1,856,155.2288,1257.0304,7,0.150248468,7.825,4,9,0,Medium,1
1,442,48.5034,243.017,5,0.08239432099999999,19.35,4,9,0,Medium,1
0,432,210.3954,5001.4896,7,0.026451027999999998,8.895,8,3,2,Medium,2
0,695,217.4192,4314.384,4,0.01319424,7.475,7,2,1,,1
0,1137,121.3098,843.5686,7,0.071257912,10.5,2,8,0,Small,1
0,626,115.9834,2073.3012,6,0.036908933,12.3,1,1,2,High,1
0,837,155.0998,1230.3984,6,0.141475625,6.035,4,9,0,Medium,1
0,1361,107.1622,1693.7952,6,0.007551665,20.75,6,6,1,Small,1
0,1362,41.048,639.168,14,0.031338557999999996,13.85,2,8,0,Small,1
1,1363,263.9568,4745.8224,5,0.075904695,15.5,5,7,1,,1
1,591,171.0106,3079.9908,7,0.07760107,11.6,7,2,1,,1
1,1211,258.7278,5466.8838,7,0.048426708,,0,5,2,Medium,3
1,102,121.1098,2651.2156,5,0.00636189,6.635,7,2,1,,1
1,481,208.9928,2103.928,6,0.023021406,6.785,5,7,1,,1
0,1147,156.4972,1090.5804,1,0.019378432,16.2,2,8,0,Small,1
0,57,176.4344,2141.2128,11,0.035084073,5.94,7,2,1,,1
0,623,236.3564,2145.2076,6,0.038604817,13.35,5,7,1,,1
0,1194,208.52700000000002,419.454,11,0.21332355,6.3,3,0,2,,0
0,1364,84.4566,591.8962,12,0.054514169,17.1,7,2,1,,1
0,526,146.5418,2501.4106,11,0.187850233,8.355,4,9,0,Medium,1
0,185,142.0154,850.8924,6,0.054455125,18.25,8,3,2,Medium,2
0,462,74.767,2679.845,1,0.044660955,,0,5,2,Medium,3
1,1365,149.8708,3611.2992,6,0.089120516,,0,5,2,Medium,3
1,188,81.9934,3439.5228,5,0.02524761,,0,5,2,Medium,3
0,1040,51.0324,727.0536,2,0.069707771,12.65,8,3,2,Medium,2
0,757,219.5482,5695.2532,0,0.036150153,,0,5,2,Medium,3
0,663,208.2638,4762.4674,11,0.074245348,16.5,7,2,1,,1
1,1155,87.2514,265.6542,5,0.062321222,20.85,4,9,0,Medium,1
1,151,213.75599999999997,852.2239999999999,2,0.158441218,6.155,3,0,2,,0
0,611,57.393,735.709,9,0.054630544,7.565,6,6,1,Small,1
0,906,61.4878,1151.1682,7,0.143419394,8.905,5,7,1,,1
0,54,105.8622,2223.1062,4,0.048059871,9.195,2,8,0,Small,1
0,1366,101.29899999999999,1857.582,11,0.103894671,16.2,8,3,2,Medium,2
0,126,223.8404,675.1212,9,0.253947823,,0,4,0,Small,0
1,660,155.1314,155.1314,11,0.148737487,,0,4,0,Small,0
1,515,59.1562,1185.124,6,0.058207114000000004,12.3,4,9,0,Medium,1
0,1210,111.986,1697.79,1,0.078957122,6.135,6,6,1,Small,1
1,576,95.2068,2721.7904,6,0.0,17.25,1,1,2,High,1
1,952,257.2962,4920.9278,7,0.066729996,11.3,2,8,0,Small,1
1,960,88.6856,351.5424,0,0.1107011,,0,4,0,Small,0
0,466,96.6094,856.8846,9,0.018052019,17.85,4,9,0,Medium,1
0,393,142.0812,284.9624,5,0.15643727,14.85,3,0,2,,0
0,486,95.212,838.908,9,0.035728302,16.5,5,7,1,,1
0,1367,162.5526,5920.2936,1,0.03717912,17.25,6,6,1,Small,1
1,946,73.0038,147.8076,6,0.019123874,10.695,3,0,2,,0
0,436,46.6744,135.8232,5,0.177354373,,0,4,0,Small,0
1,515,57.5562,651.8182,6,0.058116758,12.3,2,8,0,Small,1
0,674,264.791,2103.928,4,0.118915034,6.235,5,7,1,,1
1,935,187.9872,2458.1336,3,0.131973625,12.15,1,1,2,High,1
1,339,211.8218,6411.654,7,0.0,7.47,5,7,1,,1
1,1290,74.7354,1655.1788,7,0.033555399,8.155,2,8,0,Small,1
1,691,121.973,2956.152,6,0.088681966,8.895,8,3,2,Medium,2
0,1319,107.6596,1833.6132,15,0.021623213999999998,7.97,8,3,2,Medium,2
0,1162,74.0696,894.8352,1,0.033373747999999995,16.2,6,6,1,Small,1
0,1298,160.3604,2852.2872,9,0.08991776900000001,14.5,4,9,0,Medium,1
0,1368,36.3874,105.8622,9,0.053148497,,0,4,0,Small,0
0,1266,131.7942,1987.4129999999998,11,0.122470805,15.7,6,6,1,Small,1
0,653,119.9124,118.5124,5,0.035607579,13.3,3,0,2,,0
0,359,212.6218,2137.218,6,0.056819935999999995,6.865,6,6,1,Small,1
0,554,86.0198,1569.9564,0,0.044925784,8.21,2,8,0,Small,1
0,583,177.6028,531.3084,0,0.07169998400000001,20.7,3,0,2,,0
1,591,169.3106,2224.4378,7,0.077321087,11.6,5,7,1,,1
0,928,149.0076,295.6152,7,0.150806666,,0,4,0,Small,0
1,408,191.7846,382.1692,7,0.127283051,12.65,3,0,2,,0
1,975,54.8298,1348.245,0,0.138008431,,0,5,2,Medium,3
1,1068,256.1356,4578.0408,0,0.074035365,12.6,4,9,0,Medium,1
0,1229,148.8708,3761.77,6,0.09172306599999999,13.35,7,2,1,,1
0,733,174.4396,2616.594,10,0.122901056,4.61,5,7,1,,1
0,1369,263.7884,3709.8376,0,0.0,13.8,4,9,0,Medium,1
0,1202,34.3216,34.6216,9,0.073077197,,0,4,0,Small,0
1,825,140.7812,142.4812,7,0.175991929,14.0,3,0,2,,0
0,696,144.847,572.5880000000001,5,0.17236542800000001,9.17,3,0,2,,0
1,792,98.9068,1749.7224,5,0.094246644,16.5,8,3,2,Medium,2
0,208,180.9292,2736.438,11,0.10203648,16.7,6,6,1,Small,1
0,1199,39.2796,701.7532,4,0.066969525,,0,5,2,Medium,3
0,512,82.5934,1310.2944,11,0.041071581,6.98,1,1,2,High,1
0,52,149.3708,1203.7664,4,0.028656248,12.15,5,7,1,,1
1,317,140.1496,1552.6456,11,0.034693175,19.25,6,6,1,Small,1
0,552,251.90400000000002,4301.068,10,0.071628097,,0,5,2,Medium,3
0,979,194.6136,3110.6176,5,0.028516696,9.3,6,6,1,Small,1
0,1370,101.4358,1608.5728,9,0.054939029,11.0,2,8,0,Small,1
1,196,131.4626,1705.1138,6,0.090130537,6.67,5,7,1,,1
0,510,92.9462,1018.0082,6,0.0,6.675,8,3,2,Medium,2
0,279,147.0076,3103.9596,6,0.033893487,6.48,6,6,1,Small,1
0,1371,53.3956,982.7208,5,0.11390811699999999,14.1,7,2,1,,1
0,382,216.7508,1736.4064,1,0.020326962,15.35,2,8,0,Small,1
0,214,108.2912,2293.0152,6,0.08509812,7.05,4,9,0,Medium,1
1,1249,176.9712,3691.1952,7,0.035997543,11.1,1,1,2,High,1
0,271,96.4436,378.1744,5,0.029686148,6.445,6,6,1,Small,1
0,110,235.9906,6893.0274,7,0.032626952,7.5,2,8,0,Small,1
0,380,91.61200000000001,279.63599999999997,0,0.035057688,17.25,6,6,1,Small,1
0,1285,233.3616,6093.4016,5,0.060699725,20.35,2,8,0,Small,1
0,1307,93.5778,187.7556,3,0.041063069,,0,4,0,Small,0
0,684,111.986,792.302,1,0.070767174,4.59,6,6,1,Small,1
1,81,172.9764,2233.0932,5,0.031598706000000004,12.6,5,7,1,,1
0,1372,55.3614,497.3526,10,0.075495088,5.98,1,1,2,High,1
1,339,214.4218,4274.436,7,0.15277077,7.47,8,3,2,Medium,2
0,583,177.8028,1239.7196,0,0.04307908,20.7,7,2,1,,1
0,309,65.6826,774.9912,2,0.010652508,6.17,5,7,1,,1
1,1373,182.4608,7534.1928,0,0.023318067999999997,11.35,6,6,1,Small,1
1,1198,86.054,2336.958,11,0.030819397000000002,19.5,8,3,2,Medium,2
0,1374,36.6506,607.2096,0,0.165838224,15.75,2,8,0,Small,1
0,636,111.5544,223.7088,5,0.13575135,15.6,3,0,2,,0
0,552,254.804,7843.124,10,0.07191675,8.395,1,1,2,High,1
0,1317,99.5042,1686.4714,6,0.039653081,8.395,8,3,2,Medium,2
1,3,184.595,3844.995,3,0.0,19.2,8,3,2,Medium,2
0,1375,232.3326,2541.3586,8,0.021358889,8.06,1,1,2,High,1
0,991,190.8162,2886.243,9,0.032652796,16.75,5,7,1,,1
0,1059,254.1014,3315.0182,4,0.0420611,13.0,7,2,1,,1
0,1279,245.2118,5681.2714,5,0.0,11.3,5,7,1,,1
0,146,141.7154,2694.4926,1,0.030645957999999997,,0,5,2,Medium,3
0,1376,175.037,529.311,6,0.118297605,21.2,3,0,2,,0
1,1328,175.8028,3896.2616,2,0.09670940800000001,20.2,5,7,1,,1
0,131,157.5972,3427.5384,4,0.019901356000000002,8.02,4,9,0,Medium,1
1,602,263.991,9467.676,0,0.087221497,,0,5,2,Medium,3
0,838,126.2046,1618.5598,6,0.07518071,18.25,6,6,1,Small,1
0,214,108.7912,109.1912,6,0.14221570000000003,7.05,3,0,2,,0
0,1106,99.7726,978.7260000000001,9,0.034543718,5.51,5,7,1,,1
0,1154,42.577,952.0939999999999,10,0.030751366000000002,15.7,4,9,0,Medium,1
0,1377,166.1158,501.3474,1,0.096842096,9.6,7,2,1,,1
0,1368,33.6874,70.5748,9,0.050808821,5.175,3,0,2,,0
0,1073,125.7704,250.3408,6,0.063081713,15.6,3,0,2,,0
1,1378,122.6046,2365.5874,11,0.055451725,7.81,8,3,2,Medium,2
1,525,120.5072,2695.1584,3,0.0,,0,5,2,Medium,3
0,822,86.4198,87.2198,11,0.108665723,19.7,3,0,2,,0
0,240,39.6164,1004.0264,13,0.043322254000000004,15.85,5,7,1,,1
0,1314,156.2314,2947.4966,2,0.057809959,,0,5,2,Medium,3
0,928,148.8076,3103.9596,7,0.08613237300000001,7.3,2,8,0,Small,1
0,265,97.3384,886.8456,5,0.046342889000000005,6.15,4,9,0,Medium,1
0,1379,98.17,199.74,12,0.132590283,6.44,3,0,2,,0
0,1058,227.801,459.402,3,0.030516069,,0,4,0,Small,0
1,188,83.1934,1146.5076,5,0.025473816,15.5,8,3,2,Medium,2
0,439,96.6752,479.376,1,0.0,15.2,2,8,0,Small,1
1,1380,109.057,2746.425,12,0.043856919,14.8,1,1,2,High,1
0,1234,188.1872,4159.9184,10,0.041904578,18.35,7,2,1,,1
0,932,35.919000000000004,1171.808,1,0.038917891,9.0,6,6,1,Small,1
0,1381,152.6682,1829.6184,2,0.046707264000000005,17.85,4,9,0,Medium,1
0,852,180.56599999999997,3415.554,14,0.030501281,17.75,6,6,1,Small,1
0,1382,199.4426,3361.6242,0,0.093574769,6.615,5,7,1,,1
0,715,111.3228,663.1368,0,0.074565098,20.1,1,1,2,High,1
1,784,83.3566,1437.4622,7,0.064014173,9.195,2,8,0,Small,1
0,1352,155.134,2603.278,4,0.011838464,20.2,4,9,0,Medium,1
1,1185,106.2306,2090.612,7,0.086837543,,0,5,2,Medium,3
0,17,113.3834,2073.3012,10,0.034457776,8.26,4,9,0,Medium,1
0,1110,190.9162,5772.486,7,0.0,,0,5,2,Medium,3
1,746,182.995,3844.995,5,0.044091657,7.52,4,9,0,Medium,1
1,1383,142.14700000000002,2147.205,11,0.026546765,17.0,1,1,2,High,1
0,1289,105.6964,1577.9460000000001,4,0.023951148999999998,19.6,2,8,0,Small,1
1,1123,141.8838,1966.7732,6,0.129705008,5.095,4,9,0,Medium,1
1,1383,141.247,3292.381,11,0.026563851,17.0,6,6,1,Small,1
0,458,141.14700000000002,2719.7929999999997,14,0.015700603,15.35,4,9,0,Medium,1
1,978,229.0352,5496.8448,11,0.0,8.42,6,6,1,Small,1
1,1264,184.9608,3858.9768,2,0.137366883,6.985,2,8,0,Small,1
0,1194,208.127,2306.9970000000003,11,0.127424932,6.3,6,6,1,Small,1
0,393,142.3812,1139.8496,5,0.09384335,14.85,8,3,2,Medium,2
1,942,109.557,1757.7120000000002,3,0.038578501,12.35,5,7,1,,1
0,1291,33.9874,564.5984,5,0.11172787599999999,12.3,8,3,2,Medium,2
0,407,88.583,808.947,7,0.052637055999999995,10.5,4,9,0,Medium,1
0,703,197.2768,3941.5359999999996,1,0.09679049699999999,15.35,8,3,2,Medium,2
0,130,129.9284,1845.5976,14,0.033997473,18.5,4,9,0,Medium,1
1,1143,168.2474,2863.6058,8,0.157149885,11.6,5,7,1,,1
0,414,83.6224,852.2239999999999,7,0.12780038,14.3,5,7,1,,1
0,1233,153.5682,457.4046,1,0.045291822,8.52,3,0,2,,0
0,341,37.819,256.33299999999997,3,0.161458973,18.2,6,6,1,Small,1
1,848,155.66299999999998,2034.019,0,0.171093639,18.25,4,9,0,Medium,1
0,785,108.428,1278.336,3,0.14825809,12.1,1,1,2,High,1
0,1088,75.1012,1366.2216,0,0.017821466,13.35,5,7,1,,1
0,310,183.2608,2940.1728,4,0.01581384,19.5,7,2,1,,1
0,1033,45.506,885.5139999999999,3,0.11995987300000001,,0,5,2,Medium,3
1,933,232.6984,2316.984,7,0.091283986,14.35,8,3,2,Medium,2
0,721,192.4478,8912.3988,6,0.049066248,,0,5,2,Medium,3
0,1384,218.3482,2847.6266,6,0.135416391,11.1,5,7,1,,1
0,1133,214.4192,1725.7536,4,0.070510189,8.42,1,1,2,High,1
1,249,107.1964,420.7856,3,0.066765523,,0,4,0,Small,0
1,1363,262.8568,5800.4496,5,0.07575107,15.5,2,8,0,Small,1
1,753,171.9422,3448.844,5,0.058730831,11.65,2,8,0,Small,1
0,644,81.7618,2175.1686,14,0.020460284,,0,5,2,Medium,3
0,619,107.9938,2036.6822,1,0.069401919,12.3,1,1,2,High,1
1,779,34.7532,683.1108,2,0.026579951,13.65,1,1,2,High,1
0,1385,62.151,63.251000000000005,6,0.0,13.3,3,0,2,,0
1,685,227.9036,455.4072,12,0.139913045,,0,4,0,Small,0
1,1265,195.9452,2348.9424,2,0.022093019,9.5,4,9,0,Medium,1
0,1386,209.1612,2090.612,6,0.071369947,8.8,1,1,2,High,1
1,328,215.9876,3430.2016,0,0.047482391,20.7,6,6,1,Small,1
0,1107,131.8626,2885.5772,9,0.017642229,11.5,2,8,0,Small,1
1,277,113.4176,1488.7288,7,0.052625179,16.7,8,3,2,Medium,2
1,1117,112.1228,663.1368,11,0.14057889,6.885,8,3,2,Medium,2
1,499,41.0454,251.6724,5,0.203510667,6.715,3,0,2,,0
1,1230,103.899,2889.572,2,0.044321422,5.19,4,9,0,Medium,1
0,474,83.425,1498.05,6,0.045525961,9.395,7,2,1,,1
1,1029,176.33700000000002,3528.74,11,0.029140008,9.695,1,1,2,High,1
0,1045,194.082,3861.64,13,0.075878519,6.695,2,8,0,Small,1
0,503,119.5466,353.5398,6,0.05404670599999999,20.35,6,6,1,Small,1
1,1342,250.6408,4756.4752,11,0.091954465,6.615,6,6,1,Small,1
0,1337,56.5588,801.6232,7,0.052418124,7.36,5,7,1,,1
0,496,150.6024,1821.6288,4,0.052058629,9.13,8,3,2,Medium,2
0,292,219.2166,1524.0162,12,0.080387424,13.35,3,0,2,,0
0,526,146.2418,4414.254,11,0.187523164,8.355,6,6,1,Small,1
0,1387,88.7856,1142.5128,0,0.044460448,19.85,1,1,2,High,1
0,1261,258.0962,1035.9848,6,0.077882226,18.25,5,7,1,,1
0,268,252.7382,3280.3966,10,0.14048631,15.75,1,1,2,High,1
0,1388,178.3686,3199.8348,13,0.017979145,18.0,8,3,2,Medium,2
1,1389,46.9402,780.9834,6,0.134919202,7.63,4,9,0,Medium,1
1,666,197.611,2553.343,2,0.012447775,10.195,1,1,2,High,1
0,1390,75.0012,834.9132,10,0.054264078,11.8,5,7,1,,1
0,1391,114.7176,2748.4224,5,0.030219852000000002,10.395,5,7,1,,1
0,808,195.1452,1761.7068,6,0.099879337,7.235,1,1,2,High,1
0,1392,253.0698,2283.0282,4,0.061226969000000006,14.85,8,3,2,Medium,2
0,424,195.5478,387.4956,4,0.028207784,,0,4,0,Small,0
0,794,218.2166,4789.7652,12,0.069491408,15.85,7,2,1,,1
1,1003,117.7466,2828.3184,7,0.12201574400000001,20.7,8,3,2,Medium,2
0,1393,107.228,2024.0320000000002,6,0.09912058800000001,9.395,2,8,0,Small,1
1,690,147.6102,1603.9122,3,0.159968994,13.5,4,9,0,Medium,1
1,437,199.5742,3981.4840000000004,3,0.042949109000000006,,0,5,2,Medium,3
0,219,232.2668,4146.6024,0,0.088172355,14.1,5,7,1,,1
0,1379,98.97,3395.58,12,0.078831762,,0,5,2,Medium,3
0,1394,254.8014,2040.0112,11,0.035263498,14.15,6,6,1,Small,1
0,1276,185.3898,3554.7062,3,0.12988983099999998,9.695,1,1,2,High,1
1,201,53.3298,539.298,5,0.134037,4.88,8,3,2,Medium,2
1,47,194.0794,3901.5879999999997,0,0.14586734699999998,10.195,2,8,0,Small,1
0,1040,53.7324,311.5944,2,0.121554149,,0,4,0,Small,0
0,1072,189.753,189.753,4,0.091924311,,0,4,0,Small,0
0,1384,217.6482,219.0482,6,0.23661675399999998,,0,4,0,Small,0
0,1395,91.883,2606.607,6,0.074553522,15.35,1,1,2,High,1
0,1045,192.082,6757.87,13,0.075864171,6.695,6,6,1,Small,1
1,912,128.6994,642.497,6,0.037977917,10.0,7,2,1,,1
0,1231,183.9582,5386.9878,6,0.031143591,8.63,4,9,0,Medium,1
0,1254,106.1938,4073.3644,13,0.154860353,15.0,7,2,1,,1
1,540,46.3744,181.0976,3,0.028238317000000002,20.0,8,3,2,Medium,2
1,992,207.1638,7247.233,3,0.073700837,,0,5,2,Medium,3
1,1181,81.1618,2255.7304,7,0.008027701,9.1,1,1,2,High,1
0,1303,214.0902,1486.7314,4,0.099290166,16.0,4,9,0,Medium,1
0,308,57.3904,117.1808,1,0.180096791,15.85,3,0,2,,0
0,811,81.3618,1530.6742,5,0.008499464,,0,5,2,Medium,3
0,1396,173.9422,2414.1908,4,0.177629525,19.1,5,7,1,,1
1,1177,90.2488,814.9392,11,0.020865797,7.27,8,3,2,Medium,2
